300
0
61,22,53,33,37,46,14,70,45,16,69,45,55,42,43,90,27,72,20,42,96,20,98,95,88,16,44,45,57,51,38,60,35,99,8,57,90,49,87,11,4,78,92,50,31,69,45,84,6,48,74,29,27,100,73,90,12,54,26,18,-,17,36,57,91,78,57,64,13,18,44,70,12,23,57,98,48,16,43,89,64,43,56,40,31,57,96,47,15,1,53,70,56,18,32,27,57,6,86,83,46,88,78,85,92,7,70,45,98,14,71,43,9,40,73,82,25,70,2,42,15,3,23,1,32,100,96,1,37,88,97,30,53,97,68,9,67,62,46,100,36,66,36,32,31,57,51,29,16,72,7,28,55,50,9,14,11,86,79,4,53,5,33,91,9,46,83,70,39,33,44,80,29,21,11,87,6,19,6,97,66,99,44,10,37,21,45,35,57,55,54,83,50,93,43,96,78,73,51,86,71,16,88,22,24,71,21,44,8,32,47,74,51,66,71,65,73,69,81,48,53,86,66,81,36,77,11,13,24,46,50,99,69,6,99,5,78,76,7,60,85,26,49,28,15,82,12,66,74,21,12,13,94,33,53,58,72,43,72,11,5,71,22,78,91,55,96,6,23,19,44,78,48,84,53,41,7,15,92,54,84,38,15,35,62,15,79,55,11,26,46,61,96,5,16,73,30,61,74,44
41,38,34,3,84,15,77,32,61,8,40,76,60,20,73,75,44,67,10,8,75,12,19,64,94,24,66,99,20,32,100,22,29,2,94,37,62,96,31,30,53,84,19,70,68,15,43,11,61,85,75,24,19,56,25,63,2,21,59,27,71,-,13,41,6,83,54,41,58,71,46,17,13,28,56,45,89,86,46,100,25,52,65,12,64,92,65,25,61,100,71,52,90,59,90,51,98,8,44,2,42,14,90,83,2,2,66,54,23,35,3,82,52,96,50,40,15,85,75,24,9,36,18,83,25,81,59,23,50,71,1,70,2,22,68,36,87,39,58,3,91,6,91,64,69,57,8,79,96,67,16,30,8,53,30,53,17,6,70,54,19,95,56,66,40,27,46,47,16,2,49,11,11,70,40,63,50,89,16,95,20,66,75,92,62,77,5,9,98,54,40,59,57,34,56,44,54,31,63,93,39,91,3,62,10,30,60,14,26,84,20,96,40,19,15,68,22,41,60,29,44,10,4,13,13,29,38,84,24,9,61,5,25,4,67,33,12,37,22,83,97,22,14,60,13,57,28,56,5,33,4,20,9,80,10,4,18,98,80,41,48,56,85,70,84,74,52,85,38,67,36,97,69,38,58,24,51,94,55,92,58,20,93,71,77,16,96,30,55,6,86,86,17,77,44,78,6,20,93,62
65,89,15,54,54,60,27,51,33,68,63,52,17,48,45,50,4,31,70,36,57,33,82,20,67,13,45,2,80,68,84,16,66,15,57,66,63,12,9,1,71,74,93,49,48,37,71,4,41,95,84,78,36,95,99,57,78,90,24,65,12,24,-,71,99,19,3,46,18,94,75,31,20,29,89,89,28,50,6,29,58,80,54,54,37,70,34,38,30,40,76,82,47,96,46,13,65,27,49,64,31,35,89,48,57,90,67,90,95,11,54,10,56,50,44,51,76,75,7,53,31,55,86,14,100,36,18,23,71,31,40,100,8,93,3,26,23,70,98,46,55,7,87,52,28,14,87,92,72,69,40,72,90,97,82,43,48,25,66,40,65,62,65,48,50,88,35,97,98,39,96,2,70,39,82,53,43,2,29,56,49,52,63,44,83,29,53,17,61,100,47,11,71,30,30,65,95,84,82,59,52,71,92,26,56,5,73,49,97,57,13,45,63,38,64,97,73,6,60,48,92,18,38,83,100,50,89,68,32,93,99,21,74,41,34,84,40,80,88,94,7,77,68,70,5,59,83,42,30,7,87,80,63,34,23,59,54,41,8,24,58,85,76,14,34,44,51,83,50,84,32,23,8,97,92,49,30,39,69,17,34,31,65,78,44,87,29,93,38,8,61,100,46,78,20,51,48,97,48,86
49,92,29,18,75,56,90,75,57,94,59,79,35,97,77,17,36,7,40,76,33,30,30,58,59,21,11,65,69,20,79,64,41,23,64,30,87,95,31,36,40,72,13,27,15,50,75,97,72,69,38,100,82,52,20,17,20,42,82,14,86,89,99,-,81,58,70,84,35,14,25,23,14,51,54,27,84,52,23,15,87,78,52,13,92,79,95,43,66,99,18,14,64,56,14,34,43,42,16,14,84,93,94,90,41,13,19,54,53,60,99,24,80,33,62,28,61,98,81,45,84,49,31,30,70,80,84,36,58,21,76,45,91,39,71,7,82,79,78,47,29,38,69,34,40,68,60,86,100,52,53,23,50,62,82,60,28,25,98,14,38,79,44,34,54,36,14,40,12,67,94,20,58,43,43,9,27,3,45,18,61,28,33,2,65,88,94,30,5,40,22,86,98,85,22,43,59,96,92,60,58,42,66,73,83,54,87,85,80,13,84,10,23,3,86,83,48,80,67,24,97,29,3,55,3,11,21,76,23,55,77,44,10,44,46,75,96,91,19,50,5,1,71,58,3,89,79,60,37,87,60,68,36,39,19,100,99,81,47,78,81,85,84,9,7,67,82,70,25,70,26,24,73,66,46,97,34,70,33,71,47,92,80,5,17,49,4,6,69,81,78,37,51,80,43,63,66,41,63,43
42,5,29,15,89,63,58,5,31,67,99,60,9,8,41,21,25,68,6,8,70,74,6,36,50,6,100,23,71,26,20,39,70,34,8,19,28,30,33,17,48,34,39,17,80,31,95,35,27,37,8,100,50,50,19,29,98,27,84,56,94,8,17,92,-,34,2,17,30,27,30,51,34,50,49,55,76,10,7,34,39,31,62,71,89,92,48,90,2,15,97,91,100,30,83,53,72,99,86,6,78,1,24,31,24,96,95,6,48,5,20,30,65,43,84,50,16,57,41,38,80,10,38,42,14,31,35,33,32,93,51,57,13,42,24,66,88,17,100,1,83,84,78,26,61,29,6,60,3,18,71,76,44,70,29,63,49,54,1,87,91,73,20,47,6,11,29,41,83,87,32,85,93,7,8,47,73,51,6,15,99,30,65,1,14,58,60,48,91,55,34,42,9,16,25,47,75,24,29,36,79,27,32,61,48,62,20,77,10,23,92,4,66,7,70,86,50,35,98,79,72,38,42,31,77,20,78,37,33,88,20,33,63,20,16,47,60,57,81,10,9,32,22,31,77,57,30,39,10,63,50,35,68,92,52,54,18,47,31,29,67,18,30,88,43,69,50,92,7,9,68,63,78,80,10,29,91,65,41,17,94,92,2,27,57,46,30,31,6,2,71,95,4,46,59,3,18,25,3,76
21,60,23,35,74,61,29,8,51,59,43,29,48,15,75,11,30,53,42,56,33,29,81,9,91,59,65,1,7,9,51,60,81,85,38,39,87,20,82,15,40,14,46,58,44,12,7,17,99,7,27,59,69,59,38,65,48,87,90,53,49,58,51,39,92,-,45,56,22,13,63,50,84,10,25,16,82,82,22,94,6,26,65,45,41,11,42,11,29,66,20,99,26,76,25,76,6,30,70,52,81,96,15,52,55,24,68,64,79,85,54,27,87,85,48,33,47,14,95,32,17,81,36,24,44,65,42,70,79,85,96,64,6,83,97,26,52,80,73,26,75,91,13,62,71,15,80,62,49,91,83,92,6,31,60,37,53,76,79,78,17,44,76,85,23,63,37,31,10,82,70,24,41,26,36,96,8,67,80,51,1,89,86,89,30,91,40,84,6,63,58,23,56,4,66,56,1,65,30,41,35,49,14,48,20,22,39,88,1,96,69,16,85,83,30,74,63,85,24,90,72,30,87,83,52,88,56,17,86,40,40,27,97,40,26,48,93,31,45,16,87,51,55,38,5,84,63,80,74,97,55,41,72,11,69,84,79,38,89,99,78,15,7,11,56,39,15,77,100,51,25,78,82,41,65,9,32,45,84,87,60,48,91,33,16,15,4,42,15,84,67,8,38,26,22,11,45,78,48,10
89,52,63,98,68,8,39,34,97,53,99,83,73,45,100,10,23,15,38,81,35,3,58,62,65,83,56,51,41,75,99,57,26,63,13,74,19,85,96,61,42,29,33,15,56,59,42,64,39,53,100,27,69,33,94,41,93,5,89,69,85,8,45,28,13,77,-,27,76,66,86,20,23,54,36,29,12,45,91,83,57,25,88,68,37,3,58,87,33,51,56,13,17,60,25,73,53,25,69,97,93,29,20,100,49,29,68,53,32,51,23,27,41,54,94,52,9,85,71,55,95,14,96,94,80,93,83,84,75,8,54,24,65,9,59,58,94,43,89,93,43,71,86,77,26,37,2,95,43,62,63,59,34,6,70,11,37,91,95,33,22,68,23,92,74,13,54,63,70,67,86,72,18,85,99,13,43,17,57,37,86,16,32,89,5,87,41,95,51,92,45,34,41,12,15,87,51,22,82,41,42,28,36,39,93,15,57,31,88,9,64,32,35,87,20,94,88,61,57,58,11,76,81,18,89,34,21,43,83,38,41,70,93,79,3,10,9,34,10,34,66,40,58,52,66,3,71,58,63,6,88,16,96,57,67,87,85,52,33,3,79,93,88,12,88,58,10,74,56,61,73,58,29,93,37,77,36,49,19,58,88,57,5,2,4,15,94,22,62,82,48,70,81,12,17,73,57,43,38,1
93,40,87,34,27,98,74,52,58,61,25,93,35,14,84,15,72,2,38,42,20,72,41,14,39,24,5,64,33,39,91,7,47,99,77,96,90,67,24,100,67,13,92,1,95,76,54,90,50,70,86,45,13,67,68,98,49,15,96,51,16,78,36,64,28,40,79,-,78,70,68,61,14,23,52,55,37,6,7,29,82,20,69,29,95,77,23,77,30,26,99,55,3,92,20,77,80,78,88,59,42,22,5,97,96,93,7,47,62,95,60,99,11,77,27,20,54,7,32,96,77,27,33,81,84,3,39,33,44,14,12,7,99,8,37,22,73,65,4,17,35,24,44,10,44,39,14,89,87,83,11,62,34,34,81,85,12,67,81,97,97,60,12,55,36,46,85,93,84,67,79,84,17,24,72,99,61,12,11,54,86,53,60,59,28,39,80,66,9,57,91,59,83,43,72,36,60,90,90,20,71,21,31,98,10,10,41,54,40,66,72,2,59,52,62,100,58,27,52,79,23,58,99,59,7,31,98,90,10,42,51,63,83,32,97,43,35,75,6,85,40,71,98,43,88,8,87,97,78,75,16,44,75,78,19,76,97,79,29,86,51,91,35,81,98,17,93,97,40,2,57,40,20,10,73,6,2,75,84,13,4,58,45,97,7,60,27,95,64,36,63,65,91,32,73,81,1,2,70,44
4,77,40,55,81,65,46,59,47,28,64,34,59,77,47,30,9,98,2,34,89,38,35,66,79,38,10,59,18,69,93,15,62,28,41,60,49,83,70,7,100,59,51,14,14,73,51,74,61,10,52,90,35,53,85,47,58,84,6,15,33,18,93,4,18,92,29,16,-,19,1,52,83,68,87,95,21,45,21,30,54,82,93,24,90,87,12,85,100,21,49,20,57,31,93,49,5,98,75,75,19,7,47,77,97,1,31,70,56,21,99,32,41,77,64,98,27,59,75,19,73,1,16,71,96,86,89,57,33,39,23,83,43,61,80,99,57,8,29,57,97,43,88,81,38,53,29,51,72,68,6,4,46,93,1,46,64,72,60,4,71,54,63,80,89,16,11,15,68,86,27,25,25,68,64,70,10,32,66,25,28,51,12,46,81,62,6,21,37,6,55,13,70,66,4,92,96,89,99,15,54,51,57,100,13,24,76,45,33,71,74,57,65,67,98,20,78,77,54,1,53,25,9,41,9,10,95,40,32,1,30,81,70,52,22,97,74,71,8,95,85,88,10,95,83,13,69,96,49,9,42,75,56,45,65,15,78,47,83,94,65,68,6,5,57,87,52,93,66,45,17,8,25,39,4,70,61,9,92,49,90,85,54,74,55,41,69,49,36,34,86,49,56,56,84,17,49,17,48,64
37,17,77,24,92,61,67,89,12,49,51,39,98,51,19,1,47,89,1,64,93,38,39,31,3,39,82,62,70,46,34,21,40,77,98,66,42,12,22,88,29,29,43,86,23,98,43,78,69,30,91,38,19,48,26,12,37,34,84,95,44,48,55,97,48,70,69,50,96,-,68,15,60,49,83,56,59,91,36,30,62,38,98,11,14,9,52,47,90,32,69,69,13,82,35,49,4,74,64,70,53,89,29,4,59,96,82,21,29,61,2,20,38,87,44,76,16,95,83,67,53,56,52,61,59,50,68,95,100,31,49,72,4,8,98,27,48,72,82,78,75,80,47,14,36,91,15,31,28,86,34,55,35,49,64,1,73,70,48,79,28,83,89,91,97,87,53,81,81,73,20,10,85,60,92,63,18,40,10,93,8,61,8,84,57,98,21,60,51,73,49,88,79,20,42,21,12,67,77,17,17,4,66,37,44,95,35,28,100,47,100,98,80,60,56,83,86,28,76,94,68,4,50,34,42,15,8,16,78,19,29,89,26,96,6,24,25,37,21,16,17,88,34,33,47,67,81,85,93,88,55,30,31,72,23,9,16,97,29,23,64,70,52,26,30,58,90,65,45,86,41,98,24,33,33,10,96,16,59,70,91,14,69,6,80,62,20,1,16,21,63,17,27,42,62,46,10,34,59,94
79,49,54,55,24,97,74,96,39,6,8,96,80,32,42,42,69,88,85,22,91,99,50,14,29,85,98,29,82,67,64,28,79,38,55,29,14,68,39,73,14,94,61,95,66,64,45,89,55,18,44,6,78,14,43,32,42,97,6,7,31,32,61,48,50,94,14,88,91,33,-,94,92,57,64,31,71,18,76,52,2,73,64,56,75,5,32,53,12,2,74,5,60,47,95,49,56,53,38,93,94,99,87,49,7,98,76,43,75,27,62,50,11,39,62,66,48,89,58,7,51,6,88,85,93,4,90,64,31,91,69,56,89,54,52,47,22,93,78,35,92,99,55,46,5,4,86,9,36,70,1,29,40,95,12,94,15,46,73,57,33,5,66,63,81,17,21,13,5,49,8,69,78,72,31,97,75,92,31,54,81,59,5,60,27,52,3,89,67,90,77,19,57,25,14,39,19,30,83,23,14,90,53,5,97,92,89,53,55,51,96,91,26,55,28,20,28,9,94,99,48,16,37,13,48,73,75,63,73,70,85,96,91,64,9,28,78,13,31,72,52,31,17,45,49,25,26,90,45,82,43,39,54,13,71,74,82,82,45,62,61,29,43,4,56,39,19,57,6,84,23,24,89,56,76,91,13,94,26,15,54,79,42,14,30,35,24,95,37,32,32,75,16,28,5,52,61,77,27,66
71,36,33,88,92,64,37,69,64,89,46,26,84,64,46,100,68,1,56,85,68,60,20,34,29,52,51,27,98,45,59,10,9,45,84,94,36,19,68,43,16,85,32,2,45,45,46,83,7,78,97,18,18,94,40,98,15,58,5,85,90,13,22,59,75,94,30,81,54,3,60,-,31,95,55,29,24,98,91,64,5,7,23,73,43,32,8,8,28,91,4,26,2,1,89,98,62,97,99,51,43,4,61,52,71,7,60,56,75,29,4,18,42,73,72,6,20,51,19,11,65,15,62,81,30,41,10,61,92,3,12,60,100,98,77,42,15,26,88,61,22,5,54,62,5,73,73,91,72,91,94,50,98,32,58,95,59,17,31,96,11,28,65,5,71,15,7,48,45,60,46,43,40,31,2,57,27,42,47,78,1,9,95,57,86,59,65,67,99,88,42,88,67,37,6,37,85,59,3,87,81,29,92,30,79,86,96,17,60,59,54,31,46,4,70,94,20,30,18,95,39,89,46,85,83,63,39,4,65,23,57,8,11,33,38,47,78,10,88,69,81,19,21,79,32,76,71,14,21,97,90,44,39,68,78,6,91,65,76,81,70,83,54,20,36,44,34,74,85,90,79,54,4,62,66,8,70,58,51,55,20,49,99,79,1,33,94,45,95,96,55,88,58,83,43,75,23,30,6,20
70,82,70,67,67,33,70,58,77,89,64,78,59,25,93,43,52,44,18,10,64,51,87,73,100,87,86,5,100,71,73,45,71,51,92,80,36,26,51,13,65,96,51,99,7,51,63,33,85,27,3,93,65,16,40,92,80,2,53,26,12,23,24,48,17,68,29,31,49,31,73,46,-,82,53,29,12,67,19,90,16,57,24,47,19,49,22,33,44,12,42,9,20,8,46,30,43,98,36,2,66,10,63,58,95,100,63,20,91,14,6,38,10,8,68,97,4,35,83,21,43,30,9,95,9,43,25,63,21,78,19,60,100,2,52,21,20,41,54,61,74,25,86,4,23,65,93,63,90,3,93,98,95,89,52,16,15,3,12,28,96,41,78,84,1,28,1,82,36,28,13,97,39,98,75,69,5,71,79,32,75,7,41,9,44,55,78,1,76,45,74,34,93,94,6,93,13,92,35,96,30,53,14,27,50,5,23,50,82,35,63,89,38,36,86,86,46,69,57,1,68,66,81,3,80,86,31,72,33,83,54,96,18,4,1,38,37,33,73,92,21,14,80,20,32,88,6,83,27,49,27,78,33,61,24,3,4,8,51,67,72,54,67,17,51,80,7,68,21,85,24,57,40,30,15,60,2,63,70,21,21,57,45,89,68,47,40,38,6,80,8,97,70,47,35,60,1,45,99,90
96,27,12,71,56,9,12,72,98,97,68,69,92,61,8,50,39,3,94,56,21,41,75,27,38,82,86,12,60,62,64,69,59,40,17,82,29,43,33,97,93,34,100,62,56,86,89,83,5,75,94,49,2,73,33,79,66,19,49,30,33,79,12,26,51,47,12,12,64,33,49,89,63,-,31,39,29,66,65,1,11,29,27,17,84,6,19,3,23,91,45,91,3,72,56,3,94,54,73,49,97,34,49,78,13,30,79,64,96,92,38,53,38,47,73,76,23,54,40,90,44,2,14,14,50,32,92,90,54,54,12,9,51,14,12,84,79,49,34,47,55,83,7,11,26,92,23,5,9,48,51,1,59,1,66,43,88,47,72,82,30,45,86,28,27,30,19,20,27,25,9,33,14,42,98,15,81,93,34,63,89,46,1,12,58,18,76,89,44,7,100,22,88,31,39,39,8,79,10,83,59,16,89,28,88,63,16,37,62,23,30,85,51,13,92,93,72,52,22,22,62,37,77,46,97,95,92,16,66,15,55,92,78,47,98,87,58,12,9,52,73,28,88,74,35,57,63,66,16,22,48,98,10,42,57,27,96,28,25,72,87,2,78,12,38,49,30,93,70,12,100,100,92,61,94,18,34,52,40,6,35,20,95,14,93,2,37,30,51,46,87,25,1,73,27,75,25,56,3,72
75,68,67,2,12,99,89,53,79,28,18,50,85,30,13,97,50,74,28,71,100,63,52,10,74,18,86,11,80,96,67,52,21,16,47,42,97,95,49,56,22,66,77,73,29,40,74,94,80,33,30,80,28,64,98,27,16,13,78,73,43,25,57,65,24,78,7,48,86,90,55,1,5,51,-,90,54,29,10,57,66,43,82,36,23,1,81,44,43,23,83,22,24,66,67,58,60,51,43,34,18,59,39,93,25,15,50,43,98,15,42,36,33,27,43,1,96,14,93,78,23,12,17,30,22,12,7,3,88,71,86,78,50,36,54,70,94,57,42,3,61,94,75,63,78,11,9,25,60,69,12,16,55,56,69,82,99,32,46,49,41,16,82,97,35,98,94,2,20,13,27,91,56,89,36,20,21,97,43,78,2,26,50,4,57,57,54,63,59,54,16,51,29,43,19,44,49,22,67,96,33,2,38,40,66,33,30,68,75,77,6,17,24,37,79,51,80,47,19,92,33,6,57,72,30,92,32,43,8,64,50,45,65,53,95,83,16,92,45,33,99,8,71,24,72,93,93,30,40,33,76,29,36,11,7,45,79,91,45,21,34,51,38,33,56,22,99,4,95,97,64,28,99,47,60,70,47,49,9,87,26,46,83,78,35,92,91,64,57,42,87,85,98,3,89,58,2,11,87,27
19,66,39,52,21,85,56,73,1,79,37,98,67,67,32,48,44,97,99,43,1,100,1,15,69,39,7,79,98,89,61,30,35,31,84,54,12,65,15,57,86,10,41,89,66,66,2,75,51,85,52,80,2,80,36,36,93,48,17,20,36,10,13,97,49,22,4,39,81,75,35,64,52,99,82,-,55,27,57,25,27,68,23,43,67,61,64,73,8,50,34,98,47,30,75,24,65,35,11,29,54,57,35,63,55,7,63,5,49,81,42,59,69,83,8,92,70,84,93,77,39,42,31,17,100,6,40,76,59,25,29,86,85,67,87,45,71,13,49,70,71,82,55,8,99,99,1,26,100,64,94,33,64,48,100,70,52,87,56,33,100,61,35,49,92,98,59,4,57,94,31,19,75,38,71,29,7,4,5,98,8,63,61,72,72,90,63,92,89,78,54,41,32,97,22,23,26,47,81,53,51,12,37,63,43,45,5,76,99,9,29,7,15,81,62,90,69,5,72,62,34,75,67,31,95,23,88,26,8,88,98,73,5,84,53,23,76,74,51,97,67,19,89,70,92,30,71,24,7,51,55,62,23,16,36,53,65,15,57,9,78,60,41,70,33,21,80,77,73,80,13,73,41,9,92,16,41,16,97,80,45,27,36,4,20,74,71,60,62,1,44,79,89,46,30,50,9,64,89,53
29,64,45,37,47,44,87,37,78,63,12,76,78,90,69,100,17,62,9,15,27,69,17,61,90,57,17,49,5,37,87,46,64,41,82,22,83,50,79,44,42,22,28,42,38,82,92,73,31,81,80,98,85,42,47,100,100,7,3,72,28,81,68,76,35,79,32,42,47,55,47,88,65,21,40,81,-,15,46,3,39,20,6,41,93,24,75,31,65,43,89,66,82,60,28,73,22,58,38,24,73,21,84,18,55,73,17,80,41,90,1,74,50,16,37,6,12,79,55,16,65,45,48,60,38,63,91,91,34,84,70,1,47,97,78,99,61,88,7,84,15,23,6,60,63,14,59,95,30,57,79,100,90,41,55,30,62,63,85,81,52,59,20,71,70,65,85,54,3,51,36,32,91,36,96,14,3,74,89,36,55,24,25,6,66,20,67,70,21,98,81,46,73,34,46,43,1,63,60,58,36,4,88,54,81,24,87,36,67,43,26,85,100,27,6,84,92,22,49,70,29,80,24,55,48,51,76,46,61,58,21,85,66,18,83,2,99,53,63,64,91,8,56,9,66,19,32,70,56,1,53,11,92,81,78,55,5,32,3,94,65,28,62,25,100,19,47,53,45,42,71,12,62,13,52,60,89,63,25,55,25,49,20,29,6,91,99,66,63,76,62,48,87,32,5,48,14,11,24,33
4,63,33,96,12,60,17,87,21,5,9,87,25,60,13,93,97,72,74,11,2,79,99,79,23,27,85,9,17,67,94,71,97,52,58,100,39,66,100,23,84,83,69,36,2,80,53,57,92,92,57,6,90,80,41,83,75,95,52,81,16,54,32,72,76,84,85,22,47,16,70,72,35,89,41,77,39,-,25,69,38,2,48,94,44,61,5,49,33,52,90,68,33,92,99,40,56,79,48,50,15,13,28,81,6,70,99,61,70,10,4,62,51,84,79,100,97,80,22,79,95,82,47,54,74,56,55,17,43,1,21,66,36,80,68,66,38,91,67,75,85,76,43,78,58,60,72,59,25,81,44,50,73,62,60,26,97,77,29,21,99,7,26,98,40,20,27,92,86,47,35,60,2,3,95,41,90,31,31,87,89,34,53,53,75,63,23,49,26,15,70,83,87,100,66,72,31,68,55,78,83,55,27,44,61,11,62,45,73,94,6,81,85,74,4,66,42,84,2,31,83,2,66,53,64,13,97,75,58,53,25,8,7,61,78,53,82,99,11,83,79,78,24,23,61,81,53,11,86,40,26,14,60,60,32,54,67,10,7,79,13,47,25,28,28,77,36,27,79,40,77,10,39,48,82,43,46,60,38,27,73,48,52,20,84,16,84,62,33,58,64,36,49,51,78,65,48,3,60,39
86,26,55,91,9,64,74,74,16,10,99,7,72,76,46,59,53,92,58,31,37,4,79,10,83,62,48,42,44,61,45,20,30,59,33,5,94,50,52,17,76,62,21,2,82,6,12,47,17,56,78,34,73,52,2,66,60,50,93,14,6,1,95,40,81,34,86,99,64,92,33,46,66,68,74,90,96,46,-,13,61,51,65,96,60,79,72,98,30,23,96,73,28,7,94,93,51,13,100,5,65,83,81,83,10,25,54,37,38,72,86,18,79,36,29,17,8,91,49,92,81,6,88,5,36,5,56,14,39,77,41,37,63,36,74,86,82,61,84,18,11,25,81,87,52,93,99,16,17,7,8,1,93,67,87,33,72,9,63,68,58,71,65,88,66,27,47,33,16,10,64,99,88,55,2,4,31,42,62,85,29,36,11,13,16,52,68,7,18,9,95,98,83,15,60,43,27,84,9,18,66,52,35,74,10,12,15,98,91,42,85,30,12,65,7,73,5,34,91,100,42,73,12,3,70,97,70,17,56,69,57,46,5,52,30,70,8,31,22,12,11,62,21,45,76,9,23,96,98,42,22,59,21,37,61,23,98,56,49,48,85,29,30,11,27,84,44,73,93,53,46,13,77,55,29,91,1,6,6,14,89,63,36,39,55,10,32,79,14,30,78,93,82,71,15,47,54,23,49,43
55,32,39,47,77,83,12,57,29,44,30,6,67,75,29,87,73,8,76,66,18,31,53,26,6,21,75,11,53,59,26,63,75,79,95,100,85,72,84,23,9,33,35,16,45,77,72,93,93,1,73,1,66,5,3,30,7,56,25,88,25,24,92,79,12,56,18,98,99,58,80,50,99,57,61,90,38,27,98,-,7,59,85,33,15,31,46,20,37,82,44,34,78,1,19,45,35,49,73,88,16,1,14,54,7,40,9,6,53,93,66,52,91,47,15,55,36,68,99,80,74,67,19,90,73,9,82,88,52,14,13,1,49,25,31,1,22,41,67,6,94,88,34,48,24,36,5,95,5,42,6,77,81,8,37,1,53,47,19,65,35,18,65,30,62,23,76,68,29,86,92,7,30,28,39,80,68,32,12,3,50,72,15,58,6,57,74,23,10,99,5,18,15,64,38,33,89,33,54,14,51,42,9,9,22,50,33,94,71,81,43,58,41,68,63,65,39,90,3,41,45,20,58,54,31,11,94,93,84,44,27,45,54,19,88,77,52,92,56,18,74,41,26,70,17,17,27,11,1,58,91,19,27,63,37,45,38,29,28,53,11,84,54,89,17,24,80,100,97,29,48,2,44,64,51,74,65,8,29,98,58,83,26,87,47,94,32,82,29,81,65,73,86,18,2,71,28,87,59,17
70,31,10,74,18,33,56,6,25,48,45,58,96,23,86,45,65,42,98,10,67,65,13,1,31,99,64,2,56,17,39,42,71,70,71,76,33,60,12,50,58,50,72,63,60,90,35,21,16,32,33,23,20,63,83,92,69,26,60,80,14,69,33,35,94,42,90,40,77,30,44,59,11,24,91,22,50,84,31,33,-,19,31,28,22,57,84,87,5,19,100,4,34,60,82,86,45,22,67,86,80,96,99,35,88,71,44,13,1,24,57,76,16,40,3,56,41,67,28,82,14,68,79,47,100,19,22,43,59,71,15,1,82,31,45,83,69,84,62,62,13,95,49,70,95,59,1,9,85,41,68,41,14,23,72,37,95,55,16,64,57,17,83,89,96,16,26,9,76,96,94,22,5,10,60,30,28,64,15,83,3,24,11,86,100,60,67,4,51,41,15,18,73,36,44,91,85,29,89,13,53,4,65,56,14,29,76,72,6,76,6,96,1,89,8,29,73,79,64,35,75,55,45,6,22,18,98,15,96,3,59,14,47,1,45,93,48,82,6,62,84,2,62,74,52,73,37,15,21,45,84,37,73,98,77,16,85,31,37,63,52,89,63,36,30,77,89,45,65,81,99,14,83,83,67,1,26,18,40,82,47,91,82,5,79,46,86,51,37,74,53,33,88,60,89,84,30,90,45,93
79,48,100,48,87,79,8,39,19,53,83,91,84,5,18,78,14,89,17,31,26,63,48,100,88,49,7,100,93,1,72,94,4,24,12,31,85,28,31,41,40,47,23,97,30,99,14,74,94,71,2,13,28,41,74,23,17,81,49,65,22,64,14,29,23,89,48,55,91,88,25,75,29,74,23,35,68,14,94,67,64,-,58,4,61,35,59,45,79,59,99,15,74,32,76,64,18,70,98,58,41,19,17,74,8,42,36,50,62,35,25,5,3,86,29,78,36,74,78,45,37,8,5,29,83,79,68,37,96,5,3,93,51,93,51,19,29,9,59,71,42,8,70,20,99,41,61,1,37,100,68,12,19,72,42,64,39,83,52,7,3,90,93,9,76,15,13,79,61,5,99,72,53,1,39,38,63,99,31,64,41,46,76,66,56,88,31,55,63,99,100,79,52,21,57,69,78,20,65,71,91,96,64,30,31,3,29,96,84,100,67,36,13,80,24,42,78,72,40,88,50,54,83,75,70,7,13,71,31,24,69,94,22,70,76,76,58,62,100,8,37,30,56,87,52,67,47,69,69,6,26,20,11,62,30,78,50,50,54,18,74,35,69,67,84,4,62,37,6,41,2,54,63,45,79,77,29,55,36,9,2,47,74,14,89,78,71,51,72,64,73,98,2,12,19,10,49,68,91,72
2,59,87,81,42,71,93,15,68,26,79,34,92,78,67,93,53,15,28,39,11,47,58,61,64,94,56,82,89,3,67,72,97,47,68,88,45,21,57,65,39,82,41,85,3,60,31,40,18,13,98,68,52,75,72,2,51,94,98,93,36,26,74,12,17,68,44,80,47,82,45,52,62,70,29,94,38,59,60,49,78,21,-,73,16,55,13,90,94,77,67,55,91,2,45,45,88,21,1,5,17,33,90,21,65,24,50,55,14,10,75,32,4,23,96,8,85,69,46,45,16,87,91,74,13,96,31,50,63,62,1,39,26,41,54,4,37,8,47,22,54,86,66,61,40,89,1,3,1,88,35,99,83,19,19,70,49,96,6,9,22,66,30,20,95,18,87,44,45,30,66,45,59,38,80,33,23,3,71,70,74,54,28,73,37,31,76,78,4,51,69,10,30,64,87,14,38,90,11,70,27,75,26,83,26,97,52,80,19,8,87,94,99,69,23,40,35,81,61,50,38,74,67,7,46,20,84,16,100,19,50,17,88,79,58,86,52,41,85,3,93,96,87,8,19,56,33,87,65,90,16,46,80,91,26,63,8,17,64,43,15,89,13,15,80,46,38,49,44,8,17,91,68,31,49,44,44,90,23,28,28,14,94,81,40,25,37,56,84,63,41,94,9,80,43,39,70,96,80,6
