200
0
93,21,49,43,65,36,84,2,82,13,-,78,24,66,41,99,34,45,97,46,97,44,52,55,92,10,8,15,70,35,60,54,57,61,29,77,30,5,17,58,39,83,14,22,84,82,75,14,56,85,8,78,66,18,16,20,15,10,54,4,10,12,10,53,2,94,59,34,54,71,35,38,59,53,54,37,93,42,13,30,71,70,28,100,39,20,87,36,1,51,27,36,62,43,71,5,76,33,76,93,31,51,82,62,74,80,100,35,42,47,8,2,51,42,79,48,43,96,90,39,61,9,90,70,90,88,85,81,7,92,34,82,36,36,44,32,71,4,16,41,51,89,87,84,44,6,98,35,38,58,67,11,33,39,26,46,53,69,72,30,13,44,99,67,17,43,18,46,62,83,15,57,30,58,67,57,98,20,4,59,91,91,62,59,10,62,54,75,8,82,12,11,63,83,96,63,97,58,86,44
67,39,73,56,48,100,93,41,84,96,41,-,47,27,33,84,83,85,3,27,19,79,1,83,72,23,9,62,12,5,19,86,8,53,74,48,33,96,33,50,69,37,82,46,76,88,93,5,26,14,46,60,20,27,93,14,58,58,18,42,78,49,51,5,25,41,54,22,45,19,4,40,100,64,16,98,9,2,27,75,37,48,78,79,43,56,94,29,23,48,20,29,51,47,51,93,54,81,47,87,43,37,27,51,7,50,28,63,1,60,93,65,37,48,17,22,91,4,42,85,90,10,35,35,71,2,11,45,9,41,18,11,65,21,91,94,82,49,52,80,34,80,60,16,46,35,89,15,83,89,17,57,68,88,43,53,42,15,80,57,8,73,2,81,46,88,9,57,50,5,82,100,61,99,5,51,65,27,52,76,74,50,43,49,47,3,100,61,40,80,56,83,11,61,72,40,96,71,98,43
12,2,42,7,12,66,11,63,56,24,100,37,-,18,11,86,94,69,97,48,3,39,51,95,87,79,17,8,68,40,8,54,39,51,35,60,87,35,90,83,77,84,65,10,15,97,69,10,88,43,100,19,45,67,83,15,98,30,66,93,88,32,26,79,72,47,84,37,5,80,71,12,2,76,26,61,6,56,5,28,53,94,100,99,84,73,49,62,24,54,33,34,82,37,42,35,85,67,29,95,75,26,95,32,24,93,8,45,99,44,69,86,73,91,60,2,66,74,92,36,20,12,9,86,92,93,38,53,64,82,61,10,91,65,46,4,43,85,13,80,68,46,41,39,77,94,64,51,51,56,65,23,50,38,26,97,3,19,67,75,63,46,36,24,4,43,31,12,26,81,60,27,25,46,95,35,74,90,88,80,5,11,39,3,51,49,31,90,55,47,8,23,52,90,67,77,34,89,14,73
68,16,12,20,94,9,23,91,60,80,31,82,87,-,63,48,26,48,63,37,100,37,1,28,31,13,86,55,9,53,47,94,15,64,24,99,62,59,89,65,26,61,78,16,31,53,69,71,55,50,77,93,25,66,8,99,59,70,24,8,70,77,83,79,64,89,81,66,72,74,100,34,5,59,56,46,81,50,75,38,20,22,40,57,13,75,15,37,8,33,24,69,27,37,87,69,70,82,28,35,88,76,74,15,36,52,40,61,98,92,55,100,32,69,22,49,84,10,1,54,60,18,11,94,90,60,1,90,24,69,74,59,49,17,43,57,22,22,90,67,97,93,19,79,90,23,17,34,72,53,70,73,38,59,84,6,12,72,39,72,44,79,93,39,79,36,59,23,9,40,92,19,39,49,40,47,62,95,11,5,48,56,18,49,28,13,7,20,9,11,16,94,33,28,75,33,7,97,1,30
13,62,91,14,72,3,1,84,78,95,16,63,18,45,-,20,95,60,83,14,28,60,79,43,41,27,77,85,44,53,46,30,91,43,40,22,92,86,40,41,32,85,50,68,41,48,5,28,37,44,69,28,68,54,99,36,85,1,49,13,6,42,16,41,67,4,4,13,45,17,57,70,74,76,94,41,44,3,78,18,74,15,85,74,76,42,20,44,63,14,32,93,53,76,83,33,48,13,71,40,32,84,77,84,82,18,61,37,78,76,72,60,15,83,71,1,13,56,88,67,93,15,13,16,27,38,17,99,68,67,19,96,44,80,76,41,22,32,53,33,11,80,10,8,58,71,64,26,76,1,68,100,39,92,5,98,20,48,21,63,58,54,22,14,88,76,9,80,27,45,33,18,18,90,71,26,96,14,67,65,79,75,84,31,29,99,28,25,73,30,8,19,95,83,35,94,86,74,28,13
46,62,9,60,25,72,42,38,60,52,34,79,96,21,94,-,13,81,5,43,98,11,50,57,45,29,6,58,5,68,69,46,59,35,30,7,18,78,82,37,22,46,29,91,6,75,35,82,76,55,31,83,58,81,37,38,41,9,5,93,49,83,94,89,69,27,61,7,4,31,97,11,63,49,37,87,44,81,64,86,22,79,51,6,26,89,38,40,22,31,7,5,34,1,43,54,39,79,36,21,67,5,13,45,85,44,65,76,88,69,32,44,54,33,81,92,2,92,3,30,5,26,57,22,73,24,51,48,63,55,86,46,31,41,70,75,88,47,5,34,48,55,66,46,97,39,68,21,3,86,95,70,70,61,45,18,60,17,15,80,75,34,23,3,22,23,32,35,14,85,20,61,21,70,31,19,31,52,43,16,10,55,61,29,99,47,88,18,21,29,43,66,1,25,29,39,34,65,89,72
51,99,85,28,87,48,39,46,89,87,23,5,68,49,57,9,-,98,98,64,1,28,32,12,50,64,35,69,95,69,78,93,48,8,31,97,35,43,34,92,59,43,89,97,50,19,21,32,64,15,30,2,16,39,79,87,12,70,6,80,35,73,67,42,69,81,72,63,7,100,87,82,18,25,9,33,88,81,62,28,99,79,86,70,26,97,8,61,74,37,17,91,68,84,63,94,48,58,81,75,40,35,33,55,94,94,1,53,37,29,32,96,46,16,4,93,28,1,47,47,70,84,28,64,3,61,59,95,31,85,13,58,85,74,29,89,37,5,95,66,22,24,84,18,60,19,13,97,83,74,41,22,85,67,72,14,99,94,100,84,8,29,44,63,46,1,7,60,12,18,16,57,8,24,26,56,73,56,79,62,82,35,75,7,94,92,86,33,94,23,9,40,64,12,33,38,95,44,67,53
10,34,71,71,57,34,52,93,65,19,20,93,92,6,94,31,94,-,49,76,54,33,73,49,73,87,70,77,92,8,2,64,6,22,16,23,17,31,29,43,75,87,46,41,97,3,92,45,3,15,10,26,20,92,47,33,100,61,66,40,73,22,16,93,8,92,93,9,59,65,88,85,63,76,89,96,39,89,30,43,21,3,68,90,39,50,28,7,8,33,50,56,61,100,57,35,1,21,91,60,68,81,94,21,71,100,41,94,4,29,25,10,55,34,62,40,26,10,53,32,61,98,32,47,87,46,61,17,9,59,84,100,64,15,79,11,77,65,1,48,62,35,3,80,49,90,32,19,79,39,86,6,94,48,80,60,20,11,99,26,11,73,38,70,31,90,57,93,6,82,23,34,84,60,10,58,47,45,75,24,35,92,43,35,30,5,100,20,68,3,77,18,8,59,39,67,37,77,9,5
36,31,38,79,85,6,49,51,76,88,14,41,32,15,8,92,4,90,-,50,45,11,42,5,70,62,86,2,73,79,47,10,45,24,38,39,2,77,76,72,11,3,14,3,38,48,52,70,6,43,35,22,42,50,96,100,30,100,84,88,65,36,15,36,92,51,82,85,15,4,79,41,49,1,61,21,33,53,76,3,4,35,81,27,82,32,96,87,55,51,44,63,95,30,43,16,75,35,78,19,41,83,25,11,12,91,85,96,88,50,66,87,10,24,66,26,94,15,19,28,65,50,52,61,77,32,75,29,10,3,85,19,79,25,38,11,32,72,82,98,28,99,67,89,11,10,32,12,39,20,73,33,83,67,13,40,73,64,84,44,21,27,78,54,12,100,14,45,99,75,79,21,37,10,10,39,61,19,7,19,74,88,86,34,50,4,5,92,87,34,94,23,38,69,99,76,98,25,94,73
62,3,42,10,94,77,93,98,18,21,11,13,93,2,66,60,14,6,66,-,12,5,53,19,46,1,73,84,87,12,58,69,30,73,65,41,23,65,17,100,74,22,70,23,40,63,70,15,91,61,18,8,11,56,1,49,83,22,96,41,76,37,34,98,81,86,10,74,1,5,72,98,3,50,12,78,6,20,48,17,81,89,18,3,97,61,83,57,71,46,38,47,99,74,56,71,35,73,53,13,66,71,2,23,11,78,10,70,99,76,27,60,95,34,47,97,68,65,77,57,47,78,63,40,56,54,14,43,88,71,46,2,97,31,88,85,60,78,3,66,3,20,99,87,83,34,39,36,100,36,74,42,11,76,40,67,58,88,99,73,88,100,71,7,38,4,81,25,70,24,65,39,30,29,44,60,80,79,97,68,23,63,10,66,58,85,11,3,75,84,64,32,63,21,2,55,10,27,42,94
98,62,38,31,75,61,81,98,31,5,43,95,67,74,81,22,40,3,18,23,-,40,97,38,51,65,65,2,40,73,42,37,88,9,2,14,82,61,27,11,67,98,77,22,95,15,56,91,95,90,56,62,7,43,47,7,20,9,76,65,36,84,57,63,81,60,60,73,87,22,25,94,53,80,19,9,6,26,20,94,66,90,15,52,35,63,80,25,41,49,28,71,88,4,73,49,88,93,94,79,58,64,10,92,3,72,89,26,93,93,14,14,31,23,66,26,53,30,4,46,77,44,79,64,25,32,65,99,27,33,48,16,17,56,49,98,84,89,15,18,30,13,88,87,87,39,88,46,60,42,17,96,87,80,56,54,68,56,16,16,10,34,81,2,74,66,44,63,75,32,5,9,91,77,87,31,15,88,97,93,16,15,30,29,14,20,74,64,42,51,92,34,94,32,75,22,49,57,46,48
39,1,50,58,59,42,99,69,66,38,9,24,4,5,1,99,94,30,54,28,95,-,13,69,95,71,66,46,27,44,50,88,17,91,77,75,74,13,23,69,26,84,81,36,7,89,44,81,66,78,48,85,70,49,52,15,99,57,42,66,70,81,75,89,80,42,88,17,92,51,83,78,69,53,81,49,45,33,19,52,94,92,1,28,8,20,67,67,53,79,85,82,53,83,6,34,94,94,23,57,96,41,41,83,8,73,98,56,76,64,23,14,97,75,20,63,63,87,41,72,55,95,58,68,96,32,18,98,31,16,3,52,27,8,44,34,31,64,15,72,63,36,11,73,52,94,3,21,40,63,76,33,70,52,32,68,15,44,1,57,23,97,60,100,74,69,33,7,83,88,18,81,72,91,32,98,11,71,16,64,34,96,59,77,4,96,23,55,94,37,85,67,37,4,46,4,39,74,50,63
88,69,87,64,48,34,78,83,76,58,70,48,58,52,36,46,6,12,31,35,49,11,-,78,35,74,26,8,35,13,37,28,41,59,33,61,48,86,54,23,72,16,29,31,92,10,50,5,30,41,91,90,69,45,47,60,67,12,91,73,4,15,3,50,56,16,35,25,52,7,38,35,84,76,43,40,36,49,81,12,78,21,7,64,6,40,78,87,13,33,43,94,36,28,94,38,95,39,28,50,86,82,25,3,92,96,41,13,23,46,79,34,57,50,8,94,70,57,65,24,38,64,80,72,15,3,39,22,58,26,80,76,39,86,71,42,98,45,17,34,46,83,85,75,19,98,77,88,38,6,22,22,12,93,19,7,76,98,18,19,65,32,78,93,99,15,73,19,36,43,21,87,92,66,44,31,75,56,59,46,19,47,21,66,30,31,94,35,75,5,75,29,51,24,54,59,38,9,65,71
80,10,59,3,84,23,99,100,85,1,43,39,54,84,90,17,67,61,37,80,73,25,45,-,49,80,5,15,34,13,28,72,15,58,23,86,92,16,32,2,26,2,79,3,20,79,91,23,60,73,16,54,20,23,71,47,85,61,88,24,27,21,63,36,51,86,30,56,14,76,90,92,48,98,9,12,35,46,14,55,25,26,70,72,41,40,50,79,31,28,46,51,61,14,54,90,79,13,10,86,93,81,73,31,96,90,92,90,1,66,43,64,44,40,24,31,12,41,84,79,73,17,23,13,36,6,45,5,27,88,23,92,53,50,42,31,69,70,75,37,43,10,38,84,65,51,83,76,75,83,74,62,29,83,66,51,75,39,100,54,99,74,96,77,81,93,90,7,7,38,17,68,15,19,12,58,10,97,14,72,68,47,82,49,22,8,7,57,100,8,11,68,68,28,99,20,15,32,96,12
58,78,69,31,57,3,17,33,13,7,34,23,78,93,76,8,25,86,6,7,100,11,100,67,-,40,87,32,72,12,77,94,37,97,66,55,65,26,31,32,7,89,43,12,82,70,89,73,52,48,87,91,51,90,68,28,56,62,32,80,57,18,26,87,83,54,15,36,62,62,20,63,17,93,28,10,1,60,9,91,56,78,44,98,32,31,74,25,52,88,33,50,51,50,56,96,1,59,37,95,85,20,34,40,57,93,18,90,52,46,98,25,86,24,1,73,26,58,28,85,98,74,89,90,61,26,25,37,33,48,96,68,46,53,74,38,64,34,14,60,29,63,49,26,49,11,71,20,58,61,50,43,14,14,10,58,77,91,11,6,24,22,92,72,80,74,63,12,50,18,14,84,69,3,100,57,80,39,19,69,61,82,65,93,92,99,90,13,24,18,89,84,5,21,58,34,48,91,13,95
23,89,91,22,14,57,35,68,92,40,6,21,8,77,20,58,44,61,63,14,48,94,20,12,2,-,1,46,94,19,19,19,80,36,77,12,60,37,55,30,88,7,56,3,1,84,6,46,55,100,94,91,24,42,67,73,14,77,18,49,2,93,5,78,27,25,66,72,64,69,84,34,68,20,2,19,71,46,78,25,20,11,26,78,81,54,92,55,98,53,6,59,74,17,21,62,78,55,29,99,100,94,19,92,98,5,23,80,65,36,25,57,71,32,21,39,6,33,48,65,12,61,75,84,61,54,37,51,80,29,42,17,67,98,55,63,62,73,36,57,30,91,95,10,37,86,22,80,51,63,66,37,89,13,46,57,4,4,28,13,84,93,69,80,52,98,66,57,34,55,52,23,28,63,18,60,5,79,58,65,27,25,13,86,67,25,34,23,100,22,98,38,12,19,54,56,73,54,20,10
44,76,76,16,33,22,50,69,19,61,96,58,78,28,100,49,10,31,11,74,74,70,61,60,19,76,-,40,69,73,14,72,5,47,2,9,39,64,36,18,62,90,98,85,7,29,5,87,48,39,7,7,52,1,39,68,9,48,51,87,60,17,94,72,22,84,9,68,66,55,78,7,95,75,74,47,24,32,60,25,97,15,51,67,38,67,41,16,93,54,76,20,55,58,29,46,90,36,98,49,32,27,72,92,78,48,37,26,59,39,72,16,99,7,30,42,1,81,31,76,35,39,67,23,90,45,48,58,100,55,46,18,10,54,46,75,59,82,99,71,25,100,6,12,62,4,45,9,87,91,97,39,10,96,54,39,99,68,73,28,66,90,10,30,2,42,88,100,17,69,51,46,99,99,90,7,3,3,6,95,58,28,70,84,5,9,74,23,32,71,19,97,99,15,79,47,36,34,10,68
24,31,95,49,15,27,55,54,33,76,20,28,17,87,74,12,13,75,20,81,29,40,90,80,72,61,29,-,18,44,42,31,45,51,35,96,99,66,31,2,85,54,26,71,49,89,59,13,18,54,42,97,81,7,9,79,20,98,57,86,60,57,44,60,14,52,6,75,35,20,24,39,88,34,77,68,67,6,98,32,30,19,98,43,79,32,62,69,83,75,49,39,19,68,78,62,47,97,48,91,76,52,80,74,10,12,44,14,47,2,16,68,73,62,91,43,50,79,77,90,99,20,3,17,5,97,61,75,93,26,80,27,4,90,67,72,81,52,97,73,29,53,60,82,85,77,45,59,98,36,2,100,22,46,75,41,27,21,83,11,72,23,46,29,32,93,97,80,92,7,31,83,57,88,30,51,93,92,78,76,1,41,61,99,37,71,98,25,11,27,64,49,78,6,19,30,34,93,5,88
65,91,82,13,81,73,42,13,28,78,5,50,83,92,91,16,83,100,37,90,63,95,88,75,72,31,91,5,-,12,33,42,6,61,46,42,33,58,83,48,29,90,9,11,40,69,1,14,38,74,92,45,50,97,82,18,17,44,31,58,9,88,41,53,30,81,65,75,94,52,19,84,1,94,51,40,21,54,13,89,84,5,40,89,60,10,35,92,23,54,41,42,58,61,34,68,89,5,77,13,23,4,20,8,94,9,81,27,19,17,28,4,82,22,90,45,23,40,29,53,8,24,15,84,7,13,18,95,90,2,54,6,31,53,25,85,48,49,22,64,34,46,21,82,1,7,95,2,4,61,43,47,41,59,8,54,25,47,61,28,32,60,30,41,98,79,18,98,12,39,99,41,44,35,16,90,19,99,80,60,52,14,66,76,92,63,31,10,84,98,84,24,67,32,49,58,36,48,36,50
37,60,27,25,100,87,79,14,66,29,93,31,48,21,77,27,3,40,92,2,13,37,39,85,61,84,12,76,14,-,57,89,30,16,72,15,68,100,92,73,33,74,30,24,64,84,27,52,97,18,92,89,60,12,56,86,26,77,81,13,84,20,8,31,36,3,60,61,80,15,72,7,88,97,34,82,8,6,80,58,51,84,98,74,87,18,88,21,49,3,97,46,48,93,29,22,26,48,37,11,23,45,65,68,75,61,10,32,35,80,62,36,67,68,92,50,55,61,100,48,27,89,40,56,81,97,99,92,13,22,59,22,44,84,63,8,19,37,43,43,85,12,25,94,41,13,40,64,12,51,9,65,88,22,16,80,66,99,5,15,41,19,11,11,77,93,43,58,2,21,74,53,91,100,31,2,1,67,17,35,75,35,55,53,38,84,55,60,92,41,32,7,83,2,65,87,91,14,35,90
40,80,76,39,93,67,58,15,72,47,19,58,39,34,44,47,90,44,92,49,45,33,57,59,38,30,23,61,41,10,-,100,4,80,27,73,85,81,35,65,99,3,19,45,99,17,9,44,7,28,81,24,72,84,22,57,89,62,1,74,68,1,41,14,24,30,7,19,69,67,33,1,57,8,7,100,21,59,64,43,83,53,61,28,75,39,56,59,100,76,28,19,1,38,86,49,37,53,97,32,87,54,58,80,87,71,3,21,78,74,23,98,47,4,24,7,55,98,38,94,7,66,52,43,54,87,47,21,73,75,8,96,24,22,84,55,12,85,77,91,83,75,14,35,64,40,60,72,74,62,57,69,43,4,28,7,21,16,34,71,6,24,55,67,16,68,77,98,25,43,35,84,9,79,32,11,17,50,78,20,80,6,78,8,96,43,7,43,76,80,47,33,94,57,52,43,55,96,56,73
39,66,88,46,40,38,43,5,15,84,9,62,83,15,70,36,72,1,41,2,55,96,1,37,28,62,13,14,63,40,78,-,82,43,71,14,35,82,51,3,28,50,47,89,26,32,34,40,48,99,41,88,5,70,29,37,47,67,60,70,70,21,12,35,11,39,60,21,50,38,42,42,89,49,3,23,65,78,18,20,13,9,3,65,100,14,22,95,91,95,78,69,8,54,92,19,67,70,75,47,96,82,100,54,54,49,88,11,4,74,77,70,76,79,46,1,7,32,3,25,41,5,66,74,8,28,19,14,36,54,44,47,51,13,15,63,36,14,21,91,33,73,45,38,6,2,40,64,19,52,46,93,52,95,24,88,94,56,18,36,27,35,49,6,42,100,23,78,35,90,44,45,28,54,63,41,61,92,63,36,6,14,19,25,12,53,35,37,5,93,89,35,78,17,90,59,38,79,59,94
39,76,57,37,4,25,2,78,91,96,4,15,25,63,34,33,87,85,5,94,11,34,15,17,27,39,87,95,13,51,26,66,-,86,14,6,54,44,98,33,34,7,89,68,68,9,78,96,45,19,52,81,68,70,63,81,17,3,2,77,86,68,40,6,74,82,77,62,10,16,6,46,59,19,11,65,28,5,16,18,82,89,57,9,58,55,99,66,43,36,51,35,85,5,93,53,17,79,34,2,43,52,75,38,77,22,69,24,17,66,50,99,17,81,25,56,32,24,66,44,77,69,32,88,44,92,2,85,90,17,13,100,41,79,17,96,30,54,88,31,95,32,38,21,72,14,83,85,41,86,20,44,38,18,76,94,41,25,5,58,41,89,35,94,22,31,71,18,31,93,13,93,51,61,60,63,35,19,32,60,81,92,41,99,98,15,28,46,83,10,34,5,92,16,47,25,82,71,65,57
29,73,57,18,19,17,19,76,67,61,10,93,43,83,54,91,75,1,60,13,92,30,60,35,34,18,69,79,91,2,49,73,89,-,45,44,79,80,95,54,36,11,15,70,4,61,20,33,62,45,80,10,13,34,61,68,14,24,7,32,81,67,53,17,11,31,71,33,2,55,39,42,20,76,73,54,3,12,25,30,21,80,49,39,83,82,93,20,14,40,82,63,58,85,77,90,66,50,50,65,53,67,64,72,4,12,43,64,23,82,51,95,65,79,59,69,9,85,81,48,99,35,32,77,64,57,94,80,58,96,45,89,48,29,62,58,91,17,83,65,51,89,5,43,73,14,74,2,20,3,94,59,61,70,5,76,12,69,51,46,17,3,37,48,18,71,12,79,43,48,81,59,43,92,26,44,95,60,47,16,58,31,7,1,100,17,93,42,60,89,87,31,4,93,79,5,92,20,54,73
